"name","death_date","description","pageviews","llm_knows_death","llm_response"
"Wanda Perdelwitz","2025-10-06","German actress (''Großstadtrevier'', ''Muxmäuschenstill'', ''Soloalbum'')","38040","False","Yes"
"Claire Celsi","2025-10-06","American politician","38034","True","No"
"Bruce Cutler","2025-10-06","American criminal defense lawyer (John Gotti)","25219","False","Yes"
"Halid Bešlić","2025-10-07","Bosnian-Croatian folk singer","89928","False","Yes"
"Sir John Gurdon","2025-10-07","English biologist","23971","False","Yes"
"Carolyn Cheeks Kilpatrick","2025-10-07","American politician","23478","False","Yes"
"Graham Bell","2025-10-07","New Zealand police officer and television show host (''Police Ten 7'')","23398","False","Yes"
"Joan Bennett Kennedy","2025-10-08","American socialite","326758","False","Yes"
"Miguel Ángel Russo","2025-10-08","Argentine football player (Estudiantes, national team) and manager (Boca Juniors)","100812","False","Yes"
"Pannir Selvam Pranthaman","2025-10-08","Malaysian convicted drug trafficker","61489","False","Yes"
"Suman Mokhtarian","2025-10-08","Australian mixed martial arts fighter","58121","False","Yes"
"Oscar Wyatt","2025-10-08","American oil industry executive","23922","True","No"
"Paolo Bonacelli","2025-10-08","Italian actor (''Salò, or the 120 Days of Sodom'', ''Mission Impossible III'', ''Midnight Express'')","21852","False","Yes"
"Zdravko Šotra","2025-10-08","Serbian film director (''Zona Zamfirova'', ''Battle of Kosovo'', ''Santa Maria della Salute'')","15776","False","Yes"
"Varinder Singh Ghuman","2025-10-09","Indian professional bodybuilder and actor (''Kabaddi Once Again'', ''Roar: Tigers of the Sundarbans'')","246360","False","Yes"
"Mike Greenwell","2025-10-09","American baseball player (Boston Red Sox) and racing driver (NASCAR Craftsman Truck Series)","143817","False","Yes"
"Fede Dorcaz","2025-10-09","Argentine singer and model (''Las Estrellas Bailan en Hoy'')","37330","False","Yes"
"Tad R. Callister","2025-10-09","American Mormon leader","19957","False","Yes"
"Hoa Nguyen","2025-10-09","American politician","15277","False","Yes"
"John Lodge","2025-10-10","English Hall of Fame musician (The Moody Blues) and songwriter (""I'm Just a Singer (In a Rock and Roll Band)"", ""Gemini Dream"")","273770","False","Yes"
"Thommy Price","2025-10-10","American drummer (Joan Jett and the Blackhearts, Scandal, Love Crushed Velvet)","44594","False","Yes"
"Ted Hartley","2025-10-10","American actor (''Ice Station Zebra'', ''Barefoot in the Park'', ''High Plains Drifter'') and producer","18276","False","Yes"
"Diane Keaton","2025-10-11","American actress (''Annie Hall'', ''The Godfather'', ''Something's Gotta Give'')","9291165","False","Yes"
"Ian Watkins","2025-10-11","Welsh singer (Lostprophets) and convicted child sex offender","29021","False","Yes"
"Tony Fitzpatrick","2025-10-11","American collage artist and poet","28765","False","Yes"
"Grubby","2025-10-11","American opossum","26946","False","Yes"
"Flavius Domide","2025-10-11","Romanian footballer (UTA Arad, national team)","20689","True","No"
"Saleh al-Jafarawi","2025-10-12","Palestinian journalist","102565","False","Yes"
"Cesare Paciotti","2025-10-12","Italian shoe designer","43807","False","Yes"
"Doug Lebda","2025-10-12","American businessman","37778","False","Yes"
"Sir Benjamin Bathurst","2025-10-12","British Royal Navy officer","25979","True","No"
"Mandi Ballinger","2025-10-12","American politician","17359","False","Yes"
"Drew Struzan","2025-10-13","American film poster illustrator (''Star Wars'', ''Indiana Jones'', ''Back to the Future'')","148666","False","Yes"
"Raju Talikote","2025-10-13","Indian actor (''Manasaare'', ''Pancharangi'', ''Topiwala'') and comedian","78226","False","Yes"
"Tony Caunter","2025-10-13","English actor (''EastEnders'', ''Queenie's Castle'', ''Juliet Bravo'')","73172","True","No"
"Miss Major Griffin-Gracy","2025-10-13","American LGBT rights activist (TGI Justice Project)","65578","False","Yes"
"Sandy Alomar Sr.","2025-10-13","Puerto Rican baseball player (Atlanta Braves, California Angels, New York Yankees)","60663","True","No"
"Matt Tolfrey","2025-10-13","English DJ","37443","False","Yes"
"Wan Runnan","2025-10-13","Chinese software engineer and political dissident","16246","False","Yes"
"D'Angelo","2025-10-14","American singer-songwriter (""Lady"", ""Brown Sugar"", ""Untitled (How Does It Feel)"")","2150738","False","Yes"
"Penelope Milford","2025-10-14","American actress (''Coming Home'', ''Heathers'', ''Shenandoah'')","65441","True","No"
"Samuel Lee Smithers","2025-10-14","American convicted murderer","43251","True","No"
"Roberta Alexander","2025-10-14","American operatic soprano","19195","False","Yes"
"Pankaj Dheer","2025-10-15","Indian actor (''Mahabharat'', ''Chandrakanta'', ''The Great Maratha'')","726585","False","Yes"
"Raila Odinga","2025-10-15","Kenyan politician","396490","False","Yes"
"Samantha Eggar","2025-10-15","English-American actress (''The Collector'', ''Doctor Dolittle'', ''The Brood'')","144852","False","Yes"
"Charles Ray Crawford","2025-10-15","American convicted murderer","54039","True","No"
"Jim Bolger","2025-10-15","New Zealand diplomat and politician","50004","False","Yes"
"Ravi Naik","2025-10-15","Indian politician","25292","False","Yes"
"Agha Siraj Durrani","2025-10-15","Pakistani politician","23789","False","Yes"
"Ben Cameron","2025-10-15","Australian cricketer (South Australia)","15515","False","Yes"
"Ace Frehley","2025-10-16","American Hall of Fame guitarist (Kiss) and songwriter (""Cold Gin"", ""Rocket Ride"")","2024576","False","Yes"
"Baek Se-hee","2025-10-16","South Korean author (''I Want to Die but I Want to Eat Tteokbokki'')","303697","False","Yes"
"Tomonobu Itagaki","2025-10-16","Japanese video game designer (''Dead or Alive'', ''Ninja Gaiden'', ''Devil's Third'')","226572","False","Yes"
"Susan Stamberg","2025-10-16","American radio journalist (NPR)","84767","False","Yes"
"Jack White","2025-10-16","German footballer (Viktoria Köln, PSV Eindhoven)","30606","False","Yes"
"Larry Williams","2025-10-16","American football player (Cleveland Browns, San Diego Chargers, New England Patriots)","28243","False","Yes"
"Klaus Doldinger","2025-10-16","German jazz saxophonist (Passport) and composer (''Tatort'' theme, ''Das Boot'')","20792","False","Yes"
"Jayananda Warnaweera","2025-10-16","Sri Lankan cricketer (Galle, national team)","17406","True","No"
"Richard Djerf","2025-10-17","American convicted mass murderer","100760","False","Yes"
"Duke Roufus","2025-10-17","American kickboxer","91130","False","Yes"
"Tomiichi Murayama","2025-10-17","Japanese politician","61274","True","No"
"Sofia Corradi","2025-10-17","Italian pedagogist","31286","True","No"
"Shivaji Bhanudas Kardile","2025-10-17","Indian politician and convicted murderer","30527","False","Yes"
"Charles J. Otto","2025-10-17","American politician and farmer","18356","True","No"
"Jacob Ericksson","2025-10-17","Swedish actor (''Tsatsiki, morsan och polisen'', ''Adam & Eva'', ''The Whodunit Detective Agency'')","18026","False","Yes"
"Sam Rivers","2025-10-18","American bassist (Limp Bizkit)","932846","False","Yes"
"Doug Martin","2025-10-18","American football player (Tampa Bay Buccaneers, Oakland Raiders)","565038","False","Yes"
"Yang Chen-Ning","2025-10-18","Chinese theoretical physicist (Yang–Mills theory, Wu–Yang dictionary, Lee–Yang theorem)","159541","False","Yes"
"Lady Annabel Goldsmith","2025-10-18","English socialite","136888","True","No"
"Eduardo Ermita","2025-10-18","Filipino military officer and politician","15425","True","No"
"Daniel Naroditsky","2025-10-19","American chess grandmaster","1679994","False","Yes"
"Jesús Montero","2025-10-19","Venezuelan baseball player (New York Yankees, Seattle Mariners)","199462","False","Yes"
"Anthony Jackson","2025-10-19","American bassist","115133","False","Yes"
"Mo","2025-10-19","American professional wrestler (PPW, PWF, WWF)","76805","True","No"
"Monique Pelletier","2025-10-19","French women's rights activist and politician","20577","True","No"
"Asrani","2025-10-20","Indian actor (''Sholay'', ''Khatta Meetha'') and director (''Dil Hi To Hai'')","669642","False","Yes"
"Nebojša Pavković","2025-10-20","Serbian military officer and convicted war criminal","32067","False","Yes"
"Morris Chapman","2025-10-20","American pastor","30538","False","Yes"
"Michael DeLano","2025-10-20","American actor (''Ocean's Eleven'', ''Magnum, P.I.'', ''Commando'') and singer","24943","False","Yes"
"Gilbert Bouchet","2025-10-20","French politician","16466","False","Yes"
"So You Think","2025-10-20","New Zealand-bred Hall of Fame Thoroughbred racehorse and sire","16177","True","No"
"Davey Langit","2025-10-21","Filipino singer","30742","False","Yes"
"Dionysis Savvopoulos","2025-10-21","Greek singer-songwriter","22220","False","Yes"
"Francisco Pinto Balsemão","2025-10-21","Portuguese politician","21626","False","Yes"
"Emman Atienza","2025-10-22","Filipino-Taiwanese social media personality and mental health advocate","388556","True","No"
"David Ball","2025-10-22","English musician (Soft Cell, The Grid)","219122","False","Yes"
"Jackie Ferrara","2025-10-22","American sculptor and draftswoman","47271","True","No"
"June Lockhart","2025-10-23","American actress (''Lost in Space'', ''Lassie'', ''Petticoat Junction'')","706676","False","Yes"
"Piyush Pandey","2025-10-23","Indian advertising executive","282734","False","Yes"
"Nana Konadu Agyeman Rawlings","2025-10-23","Ghanaian politician","65230","False","Yes"
"Viktor Shustikov","2025-10-23","Russian footballer (Torpedo Moscow, Soviet Union national team)","18142","True","No"
"David Wilde","2025-10-23","English pianist","17554","False","Yes"
"Otto Barch","2025-10-23","Kyrgyz Olympic race walker (1968, 1972, 1976)","15103","True","No"
"Sirikit","2025-10-24","Thai queen consort","293222","False","Yes"
"Marcie Free","2025-10-24","American singer (King Kobra, Unruly Child)","70468","False","Yes"
"Carol Davis","2025-10-24","American sports team owner","52025","True","No"
"Anna Balletbò","2025-10-24","Spanish journalist and politician","20727","False","Yes"
"Ján Nagy","2025-10-24","Slovak Olympic weightlifter (1976)","16628","False","Yes"
"Satish Shah","2025-10-25","Indian actor (''Jaane Bhi Do Yaaro'', ''Sarabhai vs Sarabhai'', ''Om Shanti Om'') and comedian","1042099","False","Yes"
"Nick Mangold","2025-10-25","American football player (New York Jets)","869705","False","Yes"
"Björn Andrésen","2025-10-25","Swedish actor (''Death in Venice'', ''Midsommar'', ''Shelley'') and musician","393325","False","Yes"
"Tony Adams","2025-10-25","Welsh actor (''Crossroads'', ''Doctor Who'', ''General Hospital'')","61843","False","Yes"
"Manuel Lapuente","2025-10-25","Mexican footballer (Necaxa, national team) and manager (national team)","23960","False","Yes"
"Jack DeJohnette","2025-10-26","American jazz drummer (Miles Davis Quintet)","133156","False","Yes"
"Tim Cook","2025-10-26","Canadian military historian","41989","False","Yes"
"José Manuel Ochotorena","2025-10-26","Spanish footballer (Real Madrid, Valencia, national team)","17028","False","Yes"
"Siham Hassan","2025-10-26","Sudanese human rights activist and politician","15672","True","No"
"Prunella Scales","2025-10-27","English actress (''Fawlty Towers'', ''A Question of Attribution'', ''Howards End'')","535238","False","Yes"
"George Atkinson","2025-10-27","American football player (Oakland Raiders, Denver Broncos)","53441","True","No"
"Marvin Brown","2025-10-27","English footballer (Bristol City, Weston-super-Mare, Salisbury City)","26746","True","No"
"Vivian Jones","2025-10-27","Jamaican-born British reggae singer","21029","False","Yes"
"Benz Hui","2025-10-28","Hong Kong actor (''Running Out of Time'', ''Bounty Lady'', ''Line Walker'')","111126","False","Yes"
"Pierre Robert","2025-10-29","American disc jockey (WMMR)","152703","False","Yes"
"Maria Riva","2025-10-29","German-born American actress (''The Scarlet Empress'', ''The Burning Glass'', ''Scrooged'')","131479","False","Yes"
"Gladys Stone Wright","2025-10-29","American band director","23444","True","No"
"Alvin Kass","2025-10-29","American rabbi","22653","True","No"
"Yoervis Medina","2025-10-30","Venezuelan baseball player (Seattle Mariners, Chicago Cubs, Draci Brno)","37999","False","Yes"
"Peter Watkins","2025-10-30","English filmmaker (''The War Game'', ''Punishment Park'', ''Resan'')","30033","False","Yes"
"Scott Sorry","2025-10-30","American rock musician and songwriter (The Wildhearts, Sorry and the Sinatras, Amen)","29799","False","Yes"
"Marjorie Johnson","2025-10-30","American baker","25838","True","No"
"Juan Matta-Ballesteros","2025-10-30","Honduran drug trafficker and convicted murderer","19631","False","Yes"
"Tchéky Karyo","2025-10-31","Turkish-born French actor (''The Missing'', ''La Femme Nikita'', ''La Balance'')","252535","False","Yes"
"IMDb","2025-10-31","","97862","False","Yes"
"Willie Young","2025-10-31","Scottish footballer (Aberdeen, Arsenal, Nottingham Forest)","61135","True","No"
"Fatos Nano","2025-10-31","Albanian politician","54707","False","Yes"
"Stanley Fung","2025-10-31","Hong Kong-Taiwanese actor (''Lucky Stars'')","34637","True","No"
"Colin Addison","2025-10-31","English football player (Nottingham Forest, Sheffield United) and manager (Hereford United)","30772","True","No"
"Adam Greenberg","2025-10-31","Israeli-American cinematographer (''The Terminator'', ''Ghost'', ''Rush Hour'')","15751","False","Yes"
"Pierre Dufault","2025-10-31","Canadian journalist and sports commentator","15436","False","Yes"
